,Gender,Age,Debt,YearsEmployed,PriorDefault,Employed,DriversLicense,Citizen,ZipCode,Approved,Income,CreditScore,Married,BankCustomer,Job,Ethnicity
2004,1,14.95,2.858,3.11,1,1,1,ByBirth,160,1,126,2,0,0,9,White
2005,1,40.82,0.0,0.0,1,0,0,ByBirth,20,1,0,1,1,0,7,White
2006,1,39.48,2.63,23.032,1,0,1,ByBirth,440,1,0,13,1,1,5,Black
2007,1,27.14,5.385,7.419,1,1,1,ByBirth,450,1,0,0,1,1,8,Asian
2008,0,24.99,0.0,2.875,1,1,0,ByBirth,280,1,0,3,1,1,10,Black
2009,1,19.19,0.0,0.0,1,1,0,ByBirth,560,1,2355,1,1,1,9,Other
2010,1,55.81,0.0,3.813,1,0,1,ByBirth,88,1,0,2,1,1,0,Other
2011,1,25.46,0.575,0.0,1,0,1,ByOtherMeans,120,1,5000,4,1,0,6,Other
2012,1,56.67,13.759,1.037,1,0,1,ByBirth,440,1,3436,0,1,1,9,Black
2013,1,13.75,2.911,3.524,0,0,0,ByBirth,260,1,1648,0,1,1,2,White
2014,1,13.75,1.341,4.304,0,0,1,ByBirth,0,1,1049,1,0,1,1,White
2015,1,17.94,20.279,1.567,1,0,0,ByBirth,0,1,1316,0,0,1,4,Black
2016,1,15.64,0.0,0.623,1,1,1,ByBirth,0,1,306,1,1,1,2,Black
2017,1,26.53,0.241,2.136,1,1,1,ByBirth,450,1,0,0,0,1,11,White
2018,1,43.17,4.731,7.874,1,0,1,ByBirth,200,1,771,1,0,1,10,Other
2019,1,23.21,0.0,3.356,0,0,0,ByBirth,400,1,0,7,1,0,0,White
2020,1,15.18,2.735,2.288,1,1,0,ByBirth,0,1,1991,0,1,1,7,Other
2021,1,33.98,1.919,0.883,1,1,1,ByBirth,399,1,358,0,1,1,4,White
2022,1,46.62,0.098,0.0,1,1,1,ByBirth,96,1,987,6,1,1,5,White
2023,1,76.75,13.236,11.756,1,0,0,ByBirth,120,1,1406,2,0,1,8,Black
2024,0,15.02,0.131,0.0,1,1,0,ByBirth,380,1,0,19,1,1,0,Other
2025,1,42.58,9.599,0.0,1,0,0,ByBirth,240,1,2511,6,1,1,9,Other
2026,1,20.49,1.189,0.308,1,1,0,ByBirth,380,1,0,2,1,1,4,Black
2027,1,27.55,1.478,1.294,0,0,0,ByBirth,300,1,1665,0,1,0,8,Black
2028,1,35.57,1.331,19.058,0,1,1,ByBirth,100,1,331,3,0,1,9,Asian
2029,0,26.02,1.284,1.339,1,1,0,ByBirth,0,1,0,0,0,1,4,Black
2030,1,24.72,0.487,2.41,1,1,1,ByBirth,431,1,0,7,0,1,1,Black
2031,0,28.37,0.0,0.361,1,0,1,ByBirth,0,1,0,2,0,1,8,Black
2032,0,40.98,0.0,1.147,0,0,0,ByBirth,100,1,2053,9,0,1,4,Black
2033,1,25.06,1.2,2.28,1,0,0,ByBirth,56,1,212,0,0,0,5,White
2034,0,14.44,1.433,4.638,1,1,1,ByBirth,0,1,0,0,0,1,0,White
2035,0,36.35,1.0,1.619,1,1,0,ByBirth,80,1,4694,16,1,1,8,White
2036,0,64.79,4.117,4.937,1,0,1,ByBirth,120,1,0,0,1,1,8,Asian
2037,1,33.12,0.408,2.167,1,1,0,ByBirth,164,1,31,0,1,1,4,White
2038,1,68.67,0.874,2.984,1,0,0,ByBirth,100,1,30,0,1,1,7,White
2039,1,19.16,1.589,2.29,1,1,0,ByBirth,380,1,3924,0,1,1,6,White
2040,0,21.79,4.141,0.526,1,1,1,ByBirth,70,1,0,10,0,1,13,White
2041,0,28.71,0.0,1.627,0,1,1,ByBirth,320,1,0,12,0,0,4,White
2042,0,60.06,1.772,0.802,1,1,1,ByBirth,80,1,671,0,1,0,4,White
2043,1,54.96,4.953,1.309,1,1,0,ByBirth,100,1,0,10,1,1,5,Black
2044,1,25.27,0.0,16.766,1,1,0,ByBirth,350,1,5000,0,1,0,4,White
2045,1,18.02,2.971,0.0,1,0,1,ByOtherMeans,0,1,115,5,1,0,13,White
2046,1,49.64,6.564,0.709,0,0,1,ByBirth,352,1,0,0,1,1,2,White
2047,0,45.61,0.0,1.092,1,0,1,ByBirth,371,1,4971,8,1,1,8,White
2048,1,19.9,1.126,5.514,1,0,0,ByBirth,0,1,2645,2,1,1,9,White
2049,1,13.75,0.0,1.785,1,1,0,ByBirth,0,1,4873,5,1,1,7,Black
2050,1,50.38,15.136,1.83,1,0,0,ByBirth,280,1,129,1,1,1,4,White
2051,0,24.88,0.0,1.563,1,1,0,ByBirth,120,1,0,0,1,0,2,Asian
2052,1,13.75,2.807,10.546,0,0,1,ByBirth,120,1,0,0,1,1,8,Latino
2053,1,36.08,0.159,8.126,1,1,0,ByBirth,840,1,364,2,1,0,12,Other
2054,0,23.07,11.725,3.6,1,1,1,ByBirth,280,1,4177,0,1,1,9,White
2055,1,21.92,0.0,3.635,1,1,0,ByBirth,0,1,0,0,1,1,1,Black
2056,1,23.08,6.098,2.634,1,0,0,ByBirth,120,1,0,7,0,1,8,White
2057,0,24.27,1.056,20.958,1,1,0,ByBirth,0,1,909,4,1,1,2,White
2058,1,16.66,1.242,4.559,1,0,0,ByBirth,515,1,1595,14,1,1,7,Black
2059,1,21.14,0.775,3.054,1,1,0,ByBirth,487,1,0,11,1,1,6,White
2060,1,23.79,0.0,3.742,1,0,0,ByBirth,181,1,262,0,1,0,3,White
2061,1,48.09,3.251,4.264,1,1,0,ByBirth,70,1,5000,0,0,1,8,White
2062,1,26.9,5.954,3.82,1,1,0,ByBirth,408,1,630,0,0,1,8,White
2063,1,40.93,7.5,3.089,1,0,1,ByBirth,300,1,2876,7,1,0,8,White
2064,1,28.17,3.175,2.606,1,1,0,ByBirth,160,1,4193,1,1,1,3,White
2065,1,50.92,2.565,1.185,1,1,0,ByBirth,510,1,788,0,1,1,9,White
2066,0,18.09,1.575,0.798,1,1,1,ByBirth,160,1,694,0,1,1,9,Black
2067,0,30.63,1.144,6.032,1,0,0,ByBirth,0,1,0,2,1,1,7,Asian
2068,1,27.75,1.221,2.431,1,1,0,ByBirth,80,1,2005,19,1,1,13,White
2069,1,25.79,6.706,0.0,0,1,0,ByBirth,350,1,455,9,1,1,1,White
2070,1,13.75,0.0,0.0,1,1,0,ByBirth,280,1,438,6,1,1,6,Black
2071,1,50.66,0.0,2.383,0,0,1,ByBirth,0,1,5000,0,1,1,4,White
2072,0,18.47,0.0,3.847,1,0,1,ByBirth,108,1,1586,7,0,1,7,White
2073,1,30.55,0.045,1.246,1,1,0,ByBirth,330,1,435,6,1,1,4,Other
2074,0,17.45,1.915,2.037,1,0,1,ByBirth,340,1,2690,0,0,0,4,White
2075,0,37.23,0.0,0.0,1,1,1,ByBirth,80,1,0,0,1,1,13,Asian
2076,1,25.48,9.812,2.739,1,1,1,ByBirth,375,1,0,1,1,1,4,White
2077,1,40.53,2.896,0.096,0,1,0,ByBirth,230,1,473,0,1,1,8,Black
2078,0,28.36,1.409,6.163,1,1,1,ByBirth,300,1,0,7,1,1,4,White
2079,0,32.6,5.36,3.911,1,1,0,ByBirth,0,1,0,9,1,1,13,White
2080,1,32.61,0.0,1.727,1,1,0,ByBirth,195,1,0,5,1,0,9,White
2081,1,19.31,0.0,0.27,1,0,1,ByBirth,195,1,323,3,0,0,6,White
2082,1,39.27,9.444,3.598,0,1,0,Temporary,500,1,0,0,1,1,4,White
2083,1,30.93,8.707,0.334,1,0,0,ByOtherMeans,0,1,1683,0,1,1,4,Black
2084,1,30.12,0.0,0.0,1,1,1,ByBirth,470,1,405,0,1,1,13,Black
2085,1,17.42,2.507,1.85,1,1,0,ByBirth,300,1,4770,6,1,1,9,White
2086,1,23.25,2.142,4.818,1,1,1,ByBirth,434,1,0,0,0,1,3,White
2087,1,19.87,1.401,0.342,1,1,1,ByBirth,400,1,2834,3,0,1,4,White
2088,0,13.75,2.185,0.642,1,0,1,ByBirth,180,1,0,10,1,1,8,Asian
2089,0,14.78,0.307,25.975,1,0,1,ByBirth,470,1,2717,4,1,1,13,Other
2090,1,40.96,0.0,2.683,1,1,0,ByBirth,40,1,956,0,1,1,4,White
2091,1,18.96,0.0,2.677,1,0,0,Temporary,40,1,0,0,1,1,9,White
2092,1,36.78,1.332,2.305,1,0,1,ByBirth,300,1,1549,1,1,0,7,White
2093,0,38.2,0.0,1.415,1,1,1,ByBirth,232,1,0,0,1,1,1,White
2094,1,27.42,0.0,0.0,1,0,0,ByBirth,120,1,5000,2,0,1,8,White
2095,1,25.56,0.0,1.18,1,1,1,ByOtherMeans,500,1,56,0,1,1,4,White
2096,1,41.9,0.0,3.785,1,1,0,ByBirth,480,1,0,1,1,0,7,Other
2097,1,15.46,4.199,2.449,1,1,1,ByBirth,0,1,0,0,1,1,8,Black
2098,0,64.07,12.953,22.575,1,1,1,ByBirth,156,1,1184,6,0,1,2,Black
2099,1,26.33,0.0,2.562,0,1,0,ByBirth,395,1,176,0,0,0,7,White
2100,1,42.3,14.582,1.51,1,0,0,ByBirth,311,1,133,6,0,1,7,Black
2101,1,50.55,0.876,0.0,0,1,0,ByBirth,160,1,0,12,1,1,13,White
2102,1,13.75,1.78,1.536,1,1,0,ByBirth,0,1,576,0,1,1,4,Black
2103,0,13.75,1.035,0.012,1,0,0,ByBirth,150,1,2926,0,1,1,7,White
2104,0,37.84,2.964,3.74,1,0,0,ByOtherMeans,232,1,761,0,0,0,6,Black
2105,1,55.32,0.0,0.0,1,1,0,ByBirth,100,1,276,2,1,1,3,White
2106,0,27.08,0.0,2.899,1,1,1,ByBirth,491,1,1923,0,1,1,7,White
2107,0,35.94,14.097,1.072,1,1,0,ByOtherMeans,29,1,0,1,1,1,4,White
2108,1,66.08,2.336,2.269,1,0,1,ByBirth,300,1,731,13,0,0,8,White
2109,1,13.75,0.0,17.941,1,0,0,ByBirth,0,1,1988,3,0,1,8,Black
2110,0,32.01,8.505,2.408,1,1,1,ByBirth,160,1,0,3,0,1,9,White
2111,0,19.86,1.947,2.051,1,1,1,ByBirth,195,1,0,17,1,1,8,White
2112,1,59.17,1.656,0.369,1,1,0,ByBirth,380,1,0,3,1,1,9,Black
2113,1,54.17,3.075,8.872,1,1,1,ByBirth,300,1,423,1,1,1,4,Other
2114,0,59.7,0.0,11.215,1,1,0,ByBirth,0,1,100,1,0,0,7,White
2115,1,31.78,3.449,2.22,1,1,0,ByBirth,370,1,0,0,1,1,4,Other
2116,1,37.72,0.0,1.632,0,0,0,ByBirth,80,1,2243,2,0,1,7,Other
2117,0,25.19,1.295,3.079,1,1,0,ByBirth,280,1,1504,0,0,1,9,Asian
2118,0,16.58,1.752,0.0,1,1,0,ByBirth,0,1,203,0,1,1,5,White
2119,1,13.75,11.788,0.679,0,0,0,ByBirth,0,1,2940,6,1,1,7,Black
2120,1,34.04,0.281,9.012,1,0,1,ByBirth,128,1,0,0,1,1,7,White
2121,1,13.75,2.531,1.06,1,0,0,ByBirth,0,1,154,0,1,1,4,White
2122,1,22.57,0.0,1.657,1,1,1,ByBirth,0,1,0,0,1,1,5,Other
2123,1,31.69,7.004,2.184,1,0,0,ByBirth,211,1,0,1,0,1,2,White
2124,1,43.16,14.105,0.0,1,0,1,ByOtherMeans,32,1,126,9,1,0,8,Latino
2125,1,26.7,3.134,3.187,1,1,1,ByBirth,300,1,0,0,1,1,9,White
2126,1,21.03,0.0,3.059,1,0,0,ByBirth,0,1,1445,0,1,1,4,Other
2127,1,44.17,0.0,6.324,1,1,0,ByBirth,239,1,636,1,0,0,7,Other
2128,0,38.52,0.0,2.307,1,1,0,ByBirth,350,1,0,1,0,1,10,Black
2129,1,38.81,8.749,2.474,1,1,1,ByOtherMeans,49,1,4344,0,1,1,8,Black
2130,0,15.05,16.121,2.755,1,1,0,ByBirth,60,1,327,0,0,1,6,Black
2131,1,13.75,0.0,3.386,1,1,1,ByBirth,560,1,311,6,1,1,8,White
2132,1,20.94,3.803,0.843,1,1,1,ByBirth,80,1,0,20,1,1,4,Other
2133,1,19.31,0.36,6.853,1,1,0,ByBirth,450,1,0,5,1,1,4,Black
2134,0,13.75,17.214,0.473,1,1,0,Temporary,140,1,0,9,1,1,8,Black
2135,0,59.27,4.177,0.0,1,1,0,ByBirth,311,1,0,6,1,1,9,White
2136,1,26.73,0.0,0.928,1,1,0,ByBirth,21,1,1002,10,1,1,8,White
2137,0,13.75,0.668,0.023,1,0,0,ByBirth,395,1,1938,10,1,0,4,White
2138,1,47.49,0.0,4.143,1,1,1,ByBirth,432,1,4321,4,1,1,4,White
2139,1,29.8,2.561,2.012,1,1,1,ByBirth,108,1,0,12,1,1,11,Asian
2140,1,13.75,0.717,1.724,1,0,1,ByBirth,300,1,1238,3,1,1,4,White
2141,0,64.42,1.691,1.94,0,0,1,ByBirth,333,1,0,3,1,0,7,Latino
2142,0,34.52,8.343,0.304,1,1,0,ByBirth,93,1,271,0,0,1,9,Black
2143,0,35.82,0.568,2.013,1,0,0,ByBirth,360,1,4604,1,0,1,3,Black
2144,1,41.09,2.731,2.801,1,0,1,ByBirth,0,1,0,0,1,1,13,Black
2145,0,47.66,22.885,3.428,1,1,0,ByBirth,120,1,0,7,0,1,2,White
2146,0,17.59,2.217,8.414,1,0,1,ByBirth,408,1,68,0,0,1,7,Black
2147,0,24.68,3.577,0.671,1,0,0,ByBirth,253,1,340,0,1,1,0,Black
2148,0,13.75,11.359,1.935,1,1,0,ByBirth,56,1,2973,6,1,1,4,Black
2149,1,37.08,4.567,0.369,1,1,1,ByOtherMeans,240,1,1162,1,0,1,5,White
2150,0,19.67,1.918,1.148,1,1,1,ByBirth,120,1,1469,0,1,1,13,White
2151,1,18.02,5.661,0.0,1,1,0,ByBirth,232,1,220,0,1,0,3,Asian
2152,1,25.98,0.0,0.0,0,1,0,ByBirth,88,1,1838,0,0,1,4,White
2153,0,16.73,3.959,15.825,1,0,1,ByBirth,330,1,2226,9,1,1,4,Black
2154,1,17.78,6.141,15.381,0,1,0,ByBirth,200,1,0,4,1,1,12,Latino
2155,0,18.8,0.0,3.21,1,1,0,ByBirth,50,1,96,0,1,1,0,Black
2156,0,17.77,3.184,0.0,1,0,1,ByBirth,0,1,3275,3,1,1,7,Black
2157,1,31.54,0.0,9.648,1,1,1,ByBirth,260,1,0,16,1,1,1,Latino
2158,0,33.81,7.955,1.219,1,1,0,Temporary,0,1,0,4,0,1,7,Black
2159,1,25.72,2.581,0.0,1,0,0,ByBirth,200,1,13,9,1,1,0,White
2160,1,48.26,0.592,0.523,1,0,0,ByBirth,200,1,1119,2,1,1,7,White
2161,0,22.44,0.0,0.38,1,1,1,ByBirth,239,1,731,0,1,1,1,Black
2162,1,61.8,0.0,3.572,1,0,0,ByBirth,0,1,5000,6,1,1,8,Black
2163,1,53.28,9.636,0.213,1,0,1,ByBirth,300,1,256,0,0,1,1,White
2164,1,25.51,3.587,0.0,1,1,0,ByBirth,0,1,0,0,1,1,4,Black
2165,1,23.83,0.07,6.15,1,1,1,ByBirth,29,1,1209,0,1,1,8,Asian
2166,1,13.75,4.299,9.287,0,1,0,ByBirth,432,1,0,0,0,1,4,White
2167,1,68.03,0.0,10.243,1,1,0,ByBirth,450,1,5000,0,1,1,4,White
2168,1,28.3,5.594,3.274,1,1,0,ByBirth,154,1,0,0,1,1,5,White
2169,1,16.39,0.0,6.898,1,1,0,ByOtherMeans,160,1,4864,4,0,0,8,White
2170,1,36.89,0.995,2.077,0,1,1,ByBirth,340,1,0,12,1,1,13,Asian
2171,1,32.46,1.886,5.073,1,1,1,ByBirth,0,1,0,6,0,0,8,White
2172,1,25.64,1.543,0.0,1,1,1,ByBirth,0,1,65,1,1,1,13,Black
2173,1,23.12,0.347,2.748,0,1,0,ByBirth,0,1,531,0,1,1,13,Other
2174,1,47.34,1.407,2.383,1,1,0,ByBirth,200,1,528,6,1,1,9,White
2175,1,19.81,2.275,0.0,1,1,0,ByBirth,220,1,2665,0,1,1,8,White
2176,1,22.36,0.938,3.324,1,1,1,ByBirth,216,1,2740,4,0,0,1,Black
2177,1,24.63,1.118,0.0,1,1,0,ByBirth,100,1,0,3,1,1,12,White
2178,0,31.49,0.0,1.936,1,0,0,ByBirth,100,1,2140,12,1,1,9,Asian
2179,0,56.84,0.0,0.0,1,1,1,ByOtherMeans,180,1,0,1,1,1,13,White
2180,1,70.72,0.0,2.007,1,1,0,ByBirth,60,1,1365,1,1,1,9,White
2181,1,29.72,12.303,2.071,1,1,0,ByBirth,80,1,0,0,0,1,2,Other
2182,1,57.83,0.0,1.068,1,0,0,Temporary,380,1,0,4,1,1,0,White
2183,0,48.92,0.909,0.925,1,1,1,ByBirth,120,1,2,0,1,0,13,White
2184,1,30.33,0.0,1.773,1,0,0,ByBirth,711,1,0,0,1,1,3,White
2185,0,44.91,8.583,10.148,1,1,1,ByOtherMeans,145,1,0,0,0,0,9,White
2186,0,19.13,0.0,6.242,1,1,1,ByBirth,80,1,0,0,0,1,13,White
2187,1,37.33,1.012,3.097,1,0,1,ByBirth,333,1,534,13,0,1,0,White
2188,0,20.83,1.676,0.0,1,1,1,ByBirth,0,1,5000,7,1,1,4,White
2189,1,28.1,2.254,2.546,1,1,1,ByBirth,0,1,1594,10,1,1,13,Asian
2190,1,15.99,0.0,2.206,1,1,1,ByBirth,20,1,3710,0,1,1,13,Asian
2191,1,40.55,1.686,1.112,1,0,0,ByBirth,0,1,1999,5,1,1,10,White
2192,0,19.85,0.0,0.828,0,1,0,ByBirth,0,1,4977,0,1,1,2,White
2193,1,23.6,0.0,0.0,1,1,0,ByBirth,0,1,0,13,0,1,4,White
2194,1,48.55,0.171,1.677,1,0,0,ByBirth,200,1,2592,7,0,1,4,White
2195,1,40.6,0.68,1.878,1,1,0,ByBirth,220,1,0,13,1,1,7,Black
2196,1,21.6,0.0,2.184,0,1,0,ByBirth,164,1,638,0,1,1,4,Black
2197,0,43.83,22.199,7.326,1,1,1,ByBirth,0,1,79,0,1,0,13,Asian
2198,1,14.77,2.275,0.0,1,1,1,ByBirth,230,1,3253,0,0,1,6,Asian
2199,1,24.94,0.874,6.269,1,1,1,ByOtherMeans,0,1,1292,1,1,1,4,White
2200,0,34.34,21.561,0.0,1,1,1,ByBirth,200,1,362,7,1,1,4,Asian
2201,1,53.47,0.0,16.711,1,0,1,ByBirth,300,1,0,2,1,1,1,White
2202,1,27.31,8.81,1.033,1,0,0,Temporary,100,1,445,7,1,1,4,Black
2203,1,41.95,0.33,3.97,1,1,0,ByBirth,450,1,66,0,0,1,13,White
2204,0,29.73,3.815,4.106,1,1,0,ByBirth,432,1,0,3,1,0,1,White
2205,0,36.15,8.764,9.228,1,0,1,ByBirth,560,1,523,0,1,1,8,White
2206,1,29.25,2.106,2.836,1,1,1,ByBirth,100,1,2926,6,1,1,2,Black
2207,1,25.72,1.621,23.893,1,1,0,ByBirth,0,1,784,0,0,0,4,White
2208,1,36.03,0.173,6.15,1,0,0,ByBirth,80,1,746,0,1,1,9,White
2209,1,32.26,4.892,0.0,1,1,1,ByBirth,80,1,1587,0,1,1,6,White
2210,0,20.66,3.424,0.497,1,1,1,ByBirth,0,1,2935,0,1,1,4,White
2211,1,34.59,2.329,3.485,1,1,0,ByBirth,380,1,0,0,1,1,4,White
2212,0,76.75,0.0,2.742,1,1,1,ByBirth,320,1,0,9,1,1,4,Asian
2213,1,48.1,0.0,1.92,1,1,1,ByBirth,0,1,0,16,1,0,3,Latino
2214,0,31.35,0.408,0.0,1,1,1,ByBirth,0,1,3398,2,1,1,9,White
2215,1,66.98,7.377,10.67,1,0,1,ByBirth,0,1,187,0,0,1,9,Black
2216,1,54.41,8.831,21.646,1,1,1,Temporary,375,1,0,3,1,1,4,White
2217,0,19.04,0.0,7.915,1,1,0,ByBirth,80,1,37,4,1,1,13,Black
2218,1,18.51,0.163,1.741,1,1,1,ByBirth,375,1,0,0,1,1,4,Black
2219,0,13.75,15.137,1.8,1,1,1,ByBirth,0,1,4093,10,1,1,13,Asian
2220,1,18.14,1.674,2.184,1,1,1,ByBirth,43,1,0,0,1,1,3,White
2221,1,33.02,5.533,0.181,1,1,0,ByBirth,240,1,2845,6,1,1,10,White
2222,1,13.75,0.407,2.943,1,0,0,ByBirth,0,1,1414,8,1,1,13,Asian
2223,1,36.1,0.0,3.521,1,1,0,ByBirth,260,1,267,3,0,1,2,Other
2224,1,19.62,0.653,1.027,1,1,1,ByBirth,396,1,291,0,1,1,1,White
2225,0,71.77,0.0,0.512,1,0,0,ByOtherMeans,300,1,0,0,1,0,13,White
2226,0,18.72,0.0,8.186,1,1,0,ByOtherMeans,100,1,0,2,1,1,5,White
2227,0,22.47,2.158,1.317,1,1,0,ByBirth,220,1,0,0,0,1,13,White
2228,1,23.9,2.978,1.89,1,1,1,ByBirth,0,1,196,3,1,1,9,White
2229,1,24.77,2.742,2.687,1,1,0,ByBirth,120,1,1314,0,1,1,4,White
2230,1,29.55,1.9,7.321,1,1,0,ByBirth,181,1,0,0,1,1,6,Black
2231,1,39.55,1.103,2.317,1,0,0,ByBirth,349,1,0,3,1,1,9,White
2232,1,21.7,0.0,0.0,1,0,0,ByBirth,100,1,0,20,1,1,3,Black
2233,0,76.75,0.0,3.389,1,1,1,ByBirth,510,1,4700,0,1,1,4,White
2234,1,22.79,8.849,0.156,1,1,1,ByBirth,160,1,9,19,1,1,5,Black
2235,1,13.75,0.0,1.612,1,1,0,ByBirth,450,1,391,0,1,1,8,White
2236,0,36.03,0.0,2.476,1,1,0,ByBirth,99,1,0,6,1,1,2,White
2237,0,13.75,0.0,2.067,1,1,0,ByBirth,380,1,386,4,0,1,0,White
2238,1,76.75,0.0,1.028,1,1,0,ByBirth,239,1,1881,1,1,0,13,Other
2239,0,29.76,1.19,0.232,0,0,1,Temporary,120,1,5000,16,1,1,13,White
2240,1,36.79,0.0,1.454,1,0,1,ByBirth,0,1,0,9,1,0,4,White
2241,1,27.94,0.901,0.564,1,0,0,ByBirth,0,1,984,0,1,1,13,Other
2242,1,53.51,3.413,0.0,1,0,1,ByBirth,80,1,0,2,0,0,8,White
2243,1,62.22,0.48,2.082,1,0,0,ByBirth,370,1,0,7,0,1,5,White
2244,1,21.54,4.377,0.738,1,1,0,ByBirth,470,1,3042,0,1,1,4,White
2245,1,30.23,0.503,0.198,1,0,1,Temporary,80,1,5000,3,1,0,4,White
2246,1,50.86,0.904,0.256,1,1,0,ByBirth,21,1,30,4,1,1,9,White
2247,0,19.84,1.77,6.799,1,1,1,ByBirth,408,1,0,7,1,0,4,Asian
2248,0,16.16,2.566,6.627,1,1,0,ByBirth,396,1,0,9,1,0,4,Black
2249,1,45.25,0.0,3.506,1,1,0,ByBirth,320,1,417,5,1,1,8,White
2250,1,25.63,0.0,1.787,1,1,0,ByBirth,0,1,4245,0,1,1,4,Black
2251,1,36.47,0.423,2.247,0,1,1,ByBirth,311,1,187,16,1,1,9,Black
2252,1,33.76,0.934,1.705,0,1,0,ByBirth,0,1,0,5,1,1,10,White
2253,1,20.47,0.0,2.077,1,0,0,ByBirth,99,1,0,0,1,1,9,White
2254,1,36.32,0.0,1.932,1,1,1,ByBirth,500,1,417,0,1,1,7,White
2255,1,23.06,0.943,1.554,1,0,1,ByBirth,100,1,1260,1,1,1,4,White
2256,0,40.93,0.0,0.0,1,0,0,ByOtherMeans,60,1,208,0,1,1,8,White
2257,1,15.07,3.502,1.225,1,1,0,ByBirth,0,1,0,1,1,1,9,White
2258,1,47.24,0.0,3.572,1,0,0,ByBirth,29,1,0,9,1,1,0,White
2259,0,14.87,8.484,2.644,1,0,0,Temporary,70,1,5000,0,0,1,8,Black
2260,1,44.62,3.498,0.0,0,0,0,ByBirth,0,1,3318,18,1,1,13,White
2261,0,35.5,9.069,16.795,1,1,0,ByBirth,395,1,1956,0,0,0,4,Black
2262,1,30.7,11.299,0.0,1,0,1,ByBirth,375,1,0,0,0,0,7,Black
2263,1,56.38,1.634,6.644,0,1,0,ByBirth,120,1,0,0,0,1,4,Asian
2264,1,40.24,0.724,1.761,1,1,1,ByBirth,395,1,0,1,0,1,9,White
2265,1,54.06,0.615,1.651,1,0,0,ByBirth,360,1,3228,2,1,0,4,White
2266,1,21.54,2.969,3.656,1,1,1,ByBirth,300,1,61,0,1,1,4,White
2267,0,74.97,0.0,3.144,1,0,1,ByBirth,0,1,1315,0,0,1,9,Black
2268,1,61.29,9.633,1.591,1,1,0,ByBirth,156,1,884,1,1,0,13,White
2269,1,41.89,0.0,6.331,1,1,1,ByBirth,228,1,351,12,1,1,3,White
2270,1,35.63,6.068,8.252,1,1,1,ByBirth,30,1,611,0,1,1,4,White
2271,1,30.36,5.123,1.119,1,1,1,ByBirth,181,1,1967,0,0,1,13,White
2272,1,25.16,1.665,8.797,1,1,0,ByBirth,120,1,293,0,1,1,2,White
2273,1,30.34,9.196,0.515,1,1,1,ByBirth,0,1,1692,7,1,1,8,Latino
2274,1,32.62,0.378,4.061,1,0,1,ByBirth,300,1,1699,0,0,1,9,White
2275,0,34.74,0.0,22.201,0,1,1,ByBirth,0,1,0,0,1,1,2,Asian
2276,1,35.74,1.685,1.297,1,1,1,ByBirth,0,1,0,2,0,0,7,Asian
2277,1,17.35,7.798,2.141,1,1,1,ByBirth,181,1,996,2,1,0,8,Black
2278,1,13.98,9.826,2.058,1,1,0,ByBirth,239,1,66,0,0,1,11,Other
2279,0,28.1,13.312,0.088,1,1,0,ByBirth,40,1,189,0,1,1,4,White
2280,0,25.36,0.0,1.506,1,0,0,ByOtherMeans,396,1,2054,2,1,1,9,Black
2281,0,14.56,2.83,0.543,1,1,0,ByBirth,40,1,2335,2,1,1,2,Black
2282,1,28.29,0.0,0.572,1,1,1,ByBirth,0,1,1007,2,1,1,6,White
2283,0,28.68,0.163,2.539,1,0,1,ByBirth,330,1,23,2,1,0,1,Black
2284,1,25.99,0.476,3.56,1,1,1,ByBirth,50,1,0,0,0,0,8,Black
2285,1,23.96,3.546,1.495,1,0,0,ByBirth,360,1,111,3,1,1,8,Asian
2286,1,26.07,1.957,16.859,1,1,0,ByBirth,80,1,4032,7,1,1,8,White
2287,1,68.49,0.0,0.778,1,0,1,ByBirth,0,1,0,0,0,1,5,Black
2288,1,26.87,0.0,0.277,1,1,0,ByBirth,0,1,842,1,0,1,13,Asian
2289,0,65.18,0.0,7.847,1,1,0,ByBirth,60,1,855,13,1,1,1,White
2290,1,13.75,2.896,2.395,1,1,1,ByBirth,0,1,1121,0,0,1,9,White
2291,1,17.0,0.759,1.995,1,0,1,ByBirth,300,1,0,0,0,1,7,Asian
2292,1,39.35,1.464,0.0,1,0,1,ByOtherMeans,0,1,0,0,0,0,0,Black
2293,1,25.93,0.0,24.45,1,0,1,ByOtherMeans,455,1,0,0,0,1,1,White
2294,1,34.86,11.714,1.288,1,1,0,ByBirth,560,1,0,0,0,1,4,White
2295,0,13.75,2.828,23.451,1,1,1,ByBirth,80,1,4501,10,1,1,7,Asian
2296,1,50.71,2.392,3.683,1,0,0,ByBirth,50,1,1473,0,0,1,13,Black
2297,1,14.0,0.638,4.797,1,1,1,ByBirth,80,1,685,0,0,1,5,Asian
2298,1,42.97,7.849,1.221,1,1,0,ByBirth,99,1,421,1,0,1,13,Other
2299,0,22.99,0.254,0.0,1,1,0,ByBirth,0,1,1250,16,1,1,1,White
2300,0,25.9,4.723,0.01,1,1,1,ByBirth,240,1,0,0,1,1,10,Black
2301,1,55.35,0.38,3.001,1,1,0,ByBirth,383,1,0,0,1,1,7,White
2302,1,39.73,1.731,0.702,1,1,0,ByBirth,500,1,1028,9,1,0,6,White
2303,1,28.93,0.876,1.702,1,1,0,ByBirth,120,1,163,10,1,1,6,White
2304,1,59.94,0.404,9.361,1,1,1,ByBirth,80,1,1767,0,1,1,1,White
2305,0,16.66,1.794,0.443,1,1,0,ByBirth,40,1,0,4,1,1,8,White
